"laufkont","laufzeit","moral","verw","hoehe","sparkont","beszeit","rate","famges","buerge","wohnzeit","verm","alter","weitkred","wohn","bishkred","beruf","pers","telef","gastarb","kredit"
0,0.03571428571428571,1,0.2,0.08794357504959224,0,0,1,0.6666666666666667,0,1,1,0.30357142857142855,1,1,0.6666666666666667,1,1,1,1,1
1,0.24999999999999997,1,0.30000000000000004,0.07196385276614503,0.75,1,1,0.6666666666666667,0,1,0.6666666666666667,0.48214285714285715,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.03571428571428571,0.5,0.8,0.05300859598853869,1,0,1,0.6666666666666667,0,1,0.3333333333333333,0.30357142857142855,1,0.5,0,1,0,1,1,1
0,0.14285714285714285,0.5,0.2,0.12684593343619133,0,0,0.6666666666666667,0.3333333333333333,0,1,1,0.6428571428571428,1,1,0,1,1,0,1,1
0,0.19642857142857142,1,0.2,0.06375358166189111,0,0.5,1,0.3333333333333333,0,0.6666666666666667,0.3333333333333333,0.10714285714285715,1,0,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.6785714285714286,0.5,0.2,0.4191095437513776,0,0.75,0.3333333333333333,0.6666666666666667,1,1,0.3333333333333333,0.46428571428571425,1,1,0,0.6666666666666667,0,0,1,1
0,0.3571428571428571,0.5,0.2,0.21451399603262067,0,0.5,1,0.6666666666666667,0,1,0.3333333333333333,0.16071428571428575,1,0.5,0,0.6666666666666667,1,0,1,1
0,0.5714285714285714,0.5,0.2,0.20294247299977958,0,0,1,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.19642857142857145,1,0.5,0,1,1,1,1,1
0,0.5714285714285714,0.5,0,0.1638197046506502,0,0.75,0.3333333333333333,0.6666666666666667,0,1,1,0.35714285714285715,0,1,0,1,0,1,1,1
0,0.14285714285714285,1,0.2,0.10855190654617589,0,1,0.6666666666666667,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.7321428571428572,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,0
0,0.1607142857142857,1,0.9,0.083810888252149,0,0.25,0.6666666666666667,0.6666666666666667,0,0,0.3333333333333333,0.16071428571428575,0,0.5,0.3333333333333333,0.3333333333333333,1,0,1,1
0,0.2857142857142857,1,0.2,0.22018955256777606,0,1,0,0.3333333333333333,0,1,0.3333333333333333,0.0892857142857143,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.3571428571428571,1,0.1,0.14772977738593784,0,1,1,0.6666666666666667,0,1,0.3333333333333333,0.7857142857142858,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0,0.5714285714285714,1,0.2,0.1141723605906987,0,0.5,0.6666666666666667,1,0,0.3333333333333333,0.3333333333333333,0.48214285714285715,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0.6666666666666667,0.6785714285714286,0,0.9,0.3313312761736831,0,0.25,0.3333333333333333,0,0,0,0.3333333333333333,0.25000000000000006,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.3571428571428571,1,0.1,0.338494599955918,0,1,0.3333333333333333,0.3333333333333333,0,1,1,0.44642857142857145,1,1,0.3333333333333333,1,0,1,1,1
1,0.3571428571428571,1,0.6000000000000001,0.07279039012563368,0,1,1,0.6666666666666667,0,1,1,0.625,1,1,0.3333333333333333,0.6666666666666667,0,0,1,1
1,0.7857142857142857,0.75,0.30000000000000004,0.38362353978399827,1,1,0.6666666666666667,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.23214285714285715,0,0.5,0.3333333333333333,0.6666666666666667,0,0,1,1
0.3333333333333333,0.3571428571428571,0.5,0.2,0.22454264932774964,1,0.5,0,0.3333333333333333,0,1,0.3333333333333333,0.5178571428571428,1,0.5,0,0.3333333333333333,1,1,1,1
1,0.3571428571428571,1,0.30000000000000004,0.11836014987877454,1,1,1,0.6666666666666667,0,1,0.3333333333333333,0.6071428571428572,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.7857142857142857,0.75,0.9,0.3529314525016531,1,0.5,1,0.6666666666666667,0,1,1,0.33928571428571425,1,1,0,0.6666666666666667,0,1,1,1
0.3333333333333333,0.3571428571428571,1,0.30000000000000004,0.051796341194621995,0.25,0.25,1,0.6666666666666667,0,1,1,0.33928571428571425,0,0.5,0.3333333333333333,0.6666666666666667,0,0,1,0
0.3333333333333333,0.03571428571428571,0.5,0.30000000000000004,0.017302182058629052,0,0.25,0.6666666666666667,1,0,0.6666666666666667,0,0.125,1,0.5,0,0.3333333333333333,1,0,0,1
0.3333333333333333,0.14285714285714285,0.5,0.30000000000000004,0.04556975975314084,0,0.75,1,0.6666666666666667,1,0.6666666666666667,0,0.17857142857142855,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.14285714285714285,0.5,0.30000000000000004,0.044963632356182504,0,0.5,1,0.3333333333333333,1,1,0,0.5357142857142858,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0.3333333333333333,0.053571428571428575,0.5,0.30000000000000004,0.11312541326867974,0,0.25,0,0.3333333333333333,1,0,0,0.46428571428571425,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.1607142857142857,1,0.30000000000000004,0.03339210932334142,0,0.25,1,0.6666666666666667,1,1,0,0.07142857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.1607142857142857,0.5,0.30000000000000004,0.10056204540445228,0,0.25,0.3333333333333333,0.3333333333333333,1,1,0.3333333333333333,0.07142857142857145,1,0.5,0,0.3333333333333333,1,0,1,1
0.3333333333333333,0.24999999999999997,0.5,0.30000000000000004,0.056480052898391,0,1,1,1,1,0.3333333333333333,0,0.23214285714285715,1,0.5,0,0.3333333333333333,1,0,1,1
0.3333333333333333,0.14285714285714285,0.5,0.30000000000000004,0.019230769230769232,0,0.25,1,1,1,0,0,0.125,0,0.5,0,0.3333333333333333,1,0,1,1
0.6666666666666667,0.03571428571428571,1,0,0.057692307692307696,0.25,1,0.3333333333333333,0,0,1,0.6666666666666667,0.16071428571428575,1,0.5,0.3333333333333333,0.6666666666666667,0,1,1,1
0.3333333333333333,0.03571428571428571,0.5,0.30000000000000004,0.011461318051575933,0,0.75,0.6666666666666667,1,1,0.6666666666666667,0,0.16071428571428575,0,0.5,0,0.3333333333333333,1,0,1,1
0.3333333333333333,0.10714285714285712,0.25,0.30000000000000004,0.04253912276834913,0,0.5,1,0.6666666666666667,0,1,0,0.07142857142857145,0.5,0.5,0,0.3333333333333333,1,0,1,1
0.3333333333333333,0.2857142857142857,0.75,0.1,0.3736499889795019,1,0.75,0.6666666666666667,0.6666666666666667,0,1,0.3333333333333333,0.30357142857142855,0,0,0.3333333333333333,1,0,1,1,1
0,0.14285714285714285,0.5,0.30000000000000004,0.10678862684593345,0,0.5,1,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.0892857142857143,1,0.5,0,0.3333333333333333,1,0,1,1
1,0.3571428571428571,1,0.2,0.07212916023804276,0,0.75,1,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.37499999999999994,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.6666666666666667,0.24999999999999997,0.5,0.2,0.15279920652413492,0,0.25,0,0.3333333333333333,0,0,0.3333333333333333,0.46428571428571425,0.5,0.5,0,0.3333333333333333,1,0,1,1
0,0.3571428571428571,0.5,0.30000000000000004,0.05543310557637206,0.25,0.5,1,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.23214285714285715,1,0.5,0,0.3333333333333333,1,0,1,0
1,1,0.5,0.30000000000000004,0.5437513775622659,0.25,0.75,0.3333333333333333,0.3333333333333333,0,1,0,0.035714285714285754,1,0.5,0,0.6666666666666667,1,1,1,1
0.3333333333333333,0.03571428571428571,0.5,0.5,0.009808243332598634,0,0.25,0.6666666666666667,1,0,0,0.3333333333333333,0.0535714285714286,1,0.5,0,0.3333333333333333,1,0,1,1
1,1,0.75,0.30000000000000004,0.8473109984571303,0,0.75,0.3333333333333333,0.6666666666666667,0,1,0.6666666666666667,0.035714285714285754,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0.6666666666666667,0.14285714285714285,0.75,0,0.10860700903680846,0,0.5,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.30357142857142855,0.5,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.3571428571428571,0.5,0.30000000000000004,0.06265153184923959,0,0.5,1,1,0,0.3333333333333333,0.3333333333333333,0.16071428571428575,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.7321428571428571,1,0.1,0.23694070972007936,0.25,0,0.6666666666666667,0.6666666666666667,0,1,0.6666666666666667,0.14285714285714285,1,0.5,0,0.6666666666666667,1,0,1,1
0,0.3571428571428571,1,0.30000000000000004,0.052622878554110644,0.75,1,1,0.3333333333333333,0,1,0.3333333333333333,0.6785714285714286,1,0,0.3333333333333333,1,1,1,1,1
0,0.5714285714285714,0.5,0.1,0.44407097200793477,1,1,0.6666666666666667,0.6666666666666667,0,1,1,0.49999999999999994,1,1,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.5714285714285714,1,0.1,0.3043861582543531,0,0.5,0.6666666666666667,0.6666666666666667,0,1,0.6666666666666667,0.26785714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0,0.24999999999999997,0.75,0.6000000000000001,0.4515649107339652,1,0.5,0,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.07142857142857145,1,0,0.3333333333333333,0.6666666666666667,1,1,1,1
0,0.4642857142857143,0.5,0.2,0.1843729336566013,0.75,1,1,0.3333333333333333,0,1,0.3333333333333333,0.6785714285714286,1,0,0.3333333333333333,0.6666666666666667,1,1,1,1
0,0.03571428571428571,1,0.30000000000000004,0.049206524134890905,1,1,1,0.6666666666666667,0,1,0,0.8571428571428572,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.19642857142857142,0.5,0.4,0.05433105576372052,0.5,0.75,1,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.30357142857142855,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0.6666666666666667,0.3571428571428571,1,0.2,0.18409742120343842,1,1,1,0.6666666666666667,0.5,1,1,0.01785714285714285,1,0,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.4642857142857143,1,0,0.10497024465505841,1,1,1,0.6666666666666667,0,1,0,0.30357142857142855,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.7857142857142857,0.25,0.9,0.40825435309676,0,0.75,0.3333333333333333,0.3333333333333333,1,1,0.6666666666666667,0.32142857142857145,1,0,0,0.6666666666666667,1,0,1,0
1,0.7857142857142857,1,0.6000000000000001,0.32146793035045185,0,0.5,0,0.6666666666666667,0,0.6666666666666667,1,0.21428571428571425,0,1,0,0.6666666666666667,1,1,1,1
1,0.3571428571428571,0.5,0,0.1918117698919991,0,1,1,0.3333333333333333,0.5,1,1,0.7678571428571428,1,1,0,0.6666666666666667,1,1,1,1
1,0.08928571428571427,1,0.6000000000000001,0.05333921093233414,1,1,1,0.3333333333333333,0,1,0.3333333333333333,0.39285714285714285,1,0,0.3333333333333333,0.3333333333333333,1,0,1,1
1,0.03571428571428571,0.5,0,0.17864227463081334,0,0.5,0.3333333333333333,0.6666666666666667,1,0.6666666666666667,0.3333333333333333,0.125,1,0,0,0.6666666666666667,1,0,1,1
1,0.5714285714285714,0,0.5,0.1287745206083315,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.14285714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.7857142857142857,0.5,0.6000000000000001,0.3967379325545515,0,0.75,1,0.6666666666666667,0,0,1,0.5535714285714286,1,1,0,1,1,1,1,1
1,0.3571428571428571,0.5,0.9,0.23776724707956803,0.75,0.5,0.3333333333333333,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.625,1,0.5,0.6666666666666667,1,1,1,1,0
0.3333333333333333,0.24999999999999997,0.5,0.2,0.09080890456248623,1,0.25,1,0.3333333333333333,0,0.6666666666666667,0,0.14285714285714285,1,0,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.7857142857142857,0.75,0.6000000000000001,0.3277496142825656,0,1,1,0.6666666666666667,0,1,1,0.5535714285714286,1,1,0,0.6666666666666667,1,0,1,0
0.6666666666666667,0.19642857142857142,0.5,0.6000000000000001,0.08976195724046727,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.37499999999999994,1,0,0,1,1,1,1,1
1,0.3035714285714286,0.75,0.1,0.14971346704871058,0,0.5,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0,0.16071428571428575,0.5,0.5,0.3333333333333333,0.3333333333333333,1,0,1,1
1,0.5714285714285714,0.75,0.1,0.4777936962750717,1,0.75,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.21428571428571425,0.5,0.5,0,1,0,1,1,1
0,0.3571428571428571,0.5,0.2,0.2063037249283668,0,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.14285714285714285,0.5,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.24999999999999997,0.5,0.1,0.13792153405333923,0,0.5,0,1,0,0.6666666666666667,0.6666666666666667,0.035714285714285754,1,0,0,0.6666666666666667,1,1,1,1
1,0.14285714285714285,0.5,0,0.08860480493718316,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.35714285714285715,1,0.5,0,1,1,1,1,1
1,0.19642857142857142,1,0.1,0.17037690103592684,0.75,1,0.6666666666666667,0.6666666666666667,0,1,1,0.07142857142857145,1,0,0.3333333333333333,0.6666666666666667,1,1,1,1
0,0.19642857142857142,0.5,0,0.12315406656380869,0,0,0,0.3333333333333333,0,1,0.6666666666666667,0.07142857142857145,1,0,0,0.6666666666666667,1,0,1,1
0,0.5714285714285714,0.5,0.1,0.2874696936301521,0,1,0.3333333333333333,0.6666666666666667,0,1,1,0.41071428571428575,1,1,0,0.6666666666666667,0,0,1,1
1,0.03571428571428571,0.5,0.4,0.058518845051796345,0.5,0.5,0,0,0,1,0,0.7678571428571428,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.08928571428571427,0.5,0.30000000000000004,0.044412607449856735,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.32142857142857145,1,0.5,0.3333333333333333,0.3333333333333333,1,0,1,1
1,0.24999999999999997,1,0.30000000000000004,0.04810447432223937,0.75,0.5,1,0.6666666666666667,0,0.6666666666666667,0,0.48214285714285715,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.19642857142857142,0.5,0.5,0.056865770332819046,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.33928571428571425,1,0.5,0.3333333333333333,0.3333333333333333,1,0,1,1
0.3333333333333333,0.2857142857142857,0,0.1,0.32356182499448977,0.25,1,0.6666666666666667,1,0,1,0.6666666666666667,0.21428571428571425,0,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.14285714285714285,0.5,0.2,0.08044963632356182,0,0.75,0.6666666666666667,0.3333333333333333,0,1,0,0.21428571428571425,1,0.5,0,0.3333333333333333,1,0,1,1
1,0.14285714285714285,0.5,0.30000000000000004,0.15335023143046067,0.75,0.75,0.3333333333333333,0,0,1,0,0.75,1,0.5,0,0.3333333333333333,1,0,1,1
1,0.4642857142857143,1,0.1,0.40335023143046067,1,1,0,0.6666666666666667,0,1,0.6666666666666667,0.7857142857142858,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.4642857142857143,0.5,0.1,0.24988979501873487,1,0.75,0.3333333333333333,0.3333333333333333,0,1,0.3333333333333333,0.0892857142857143,0.5,0,0,0.3333333333333333,1,0,1,1
1,0.03571428571428571,0.5,0.2,0.08210271104253912,0,0.5,0,1,0,0.3333333333333333,0.3333333333333333,0.035714285714285754,1,0,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.3571428571428571,0.5,0.1,0.13687458673132025,1,1,1,0.6666666666666667,0,1,1,0.30357142857142855,0,1,0,0.6666666666666667,1,1,1,1
1,0.3571428571428571,1,0.5,0.2882411284990082,0,1,0.6666666666666667,0.6666666666666667,0,1,1,0.44642857142857145,1,1,0.3333333333333333,0.6666666666666667,1,0,1,1
0.6666666666666667,0.3571428571428571,0.5,0.2,0.14414811549482037,0,1,0.6666666666666667,0,0,1,1,0.5714285714285714,1,1,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.5714285714285714,0.75,0,0.14249504077584307,0.25,1,1,0.6666666666666667,0,0.6666666666666667,1,0.19642857142857145,1,1,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.08928571428571427,1,0.6000000000000001,0.047388141944015874,0.75,1,1,0.6666666666666667,0,0.6666666666666667,1,0.23214285714285715,1,1,0.3333333333333333,0.6666666666666667,0,0,1,0
0.3333333333333333,0.3571428571428571,0.5,0.1,0.21142825655719638,0.5,0.25,0.6666666666666667,0.3333333333333333,0,1,0.6666666666666667,0.16071428571428575,1,0,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.03571428571428571,0.5,0,0.7868084637425612,1,0,0,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.07142857142857145,1,0.5,0,0,1,1,1,0
0,0.19642857142857142,0,0,0.03713907868635662,0,1,1,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.25000000000000006,1,0,0.3333333333333333,0.6666666666666667,0,0,1,0
0,0.14285714285714285,0,0,0.044412607449856735,0,0.5,1,0.6666666666666667,0,1,0.6666666666666667,0.5178571428571428,0,0.5,0.3333333333333333,0.6666666666666667,1,0,1,0
0.3333333333333333,0.4642857142857143,0.5,0,0.10326206744544854,0,0.5,1,0.3333333333333333,1,0.3333333333333333,1,0.0892857142857143,0,0.5,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.5714285714285714,1,0,0.14018073616927484,0,0.25,1,0,0,1,0.6666666666666667,0.14285714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,0
0.3333333333333333,0.7857142857142857,0.5,0.30000000000000004,0.15340533392109323,0,0.75,1,0.6666666666666667,0,1,0,0.16071428571428575,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,0
0,0.24999999999999997,0.5,0.30000000000000004,0.128058188230108,0,0.5,1,0.6666666666666667,0,1,1,0.8214285714285714,1,1,0.3333333333333333,0.6666666666666667,1,0,1,0
1,0.3035714285714286,0,0,0.2604694732201896,1,0.5,0,0.3333333333333333,0,1,0.3333333333333333,0.17857142857142855,0,0.5,0.3333333333333333,0.6666666666666667,1,1,1,0
0.3333333333333333,1,0.5,0.6000000000000001,0.3312761736830505,0,0.5,1,0.6666666666666667,0,1,1,0.41071428571428575,1,1,0,0.6666666666666667,1,0,1,0
1,0.3571428571428571,0.75,0,0.12464183381088827,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.49999999999999994,1,0.5,0.3333333333333333,0.3333333333333333,0,0,1,0
0,0.19642857142857142,0.5,0.4,0.055047388141944015,1,0.5,1,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.0892857142857143,1,0,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0.5,0.30000000000000004,0.08524355300859598,0,0,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.19642857142857145,0.5,0.5,0,1,0,0,1,0
0,0.08928571428571427,0.5,0,0.06314745426493278,0,0.25,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,1,0.14285714285714285,1,1,0,1,1,1,1,0
0,0.24999999999999997,0.5,0.4,0.05185144368525457,0,0.5,1,1,0,0.6666666666666667,0,0.49999999999999994,1,0.5,0,0.3333333333333333,1,1,1,0
0,0.5714285714285714,0.75,0.9,0.10298655499228565,0,0.75,0.3333333333333333,0.6666666666666667,0,0,0.6666666666666667,0.0892857142857143,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,0
0.3333333333333333,0.24999999999999997,0.75,0.2,0.22156711483359048,0,1,1,0,0,0.6666666666666667,1,0.37499999999999994,1,0.5,0,1,1,1,1,0
0,0.03571428571428571,1,0.2,0.17125854088604808,0,0.5,0,0,0,1,0,0.44642857142857145,1,0,0,1,1,1,1,0
0.3333333333333333,0.24999999999999997,1,0.30000000000000004,0.053394313422966716,0,0.5,1,1,0,0.3333333333333333,0.6666666666666667,0.25000000000000006,1,0.5,0,0.6666666666666667,1,0,1,0
1,0.19642857142857142,0.5,0.6000000000000001,0.23953052677981046,0.25,0.5,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.37499999999999994,1,0.5,0,1,1,1,1,0
0.3333333333333333,0.4642857142857143,1,0.2,0.4468811990301962,0,0.75,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.5357142857142858,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0.75,0.30000000000000004,0.04121666299316729,0,0.25,1,1,0,1,0,0.5178571428571428,0.5,0.5,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.5714285714285714,0.5,0,0.7737491734626406,0,1,1,0.6666666666666667,0,0.3333333333333333,1,0.6785714285714286,1,1,0,1,1,1,1,0
0.3333333333333333,0.03571428571428571,0.25,0.6000000000000001,0.008651091029314526,0.75,0.25,1,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.0892857142857143,0,0,0,0.6666666666666667,0,0,1,0
0,0.14285714285714285,0.25,0.30000000000000004,0.10320696495481596,0,0.5,1,0,0,0,1,0.17857142857142855,1,1,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.03571428571428571,0.25,0,0.03609213136433767,0.25,0.25,0,0.3333333333333333,0,0,0.3333333333333333,0.23214285714285715,0.5,0.5,0,0.3333333333333333,1,0,1,0
0.3333333333333333,0.19642857142857142,0.75,0.5,0.06810667842186467,0.75,0.5,0.6666666666666667,1,0,0.6666666666666667,0.3333333333333333,0.75,0.5,0.5,0.3333333333333333,0.6666666666666667,1,0,1,0
0.3333333333333333,0.3571428571428571,0,0.9,0.2184813753581662,0,0.5,0,0.6666666666666667,0,1,0,0.30357142857142855,1,0.5,0.6666666666666667,0.3333333333333333,1,1,1,0
0.3333333333333333,0.19642857142857142,0,0,0.08276394093013005,0,0.25,0.3333333333333333,0.3333333333333333,0,0,0,0.125,1,0,0.3333333333333333,0,1,0,1,0
0,0.3571428571428571,0.25,0.2,0.36345602821247525,0,0.25,0.3333333333333333,0,0,0,0.3333333333333333,0.6428571428571428,0,0.5,0,0.6666666666666667,1,1,1,0
0,0.14285714285714285,0.5,0.6000000000000001,0.028598192638307256,0,0.25,1,0.3333333333333333,0,1,0.3333333333333333,0.6071428571428572,1,0.5,0,0.6666666666666667,1,0,1,0
0.6666666666666667,0.4642857142857143,0.75,0.9,0.08992726471236501,0,1,1,0.6666666666666667,0,1,0,0.8392857142857144,1,0.5,0,1,1,1,1,0
0.3333333333333333,0.5714285714285714,0,0.9,0.09240687679083096,0,1,1,0.6666666666666667,0,1,1,0.75,1,1,0,1,1,1,1,0
0.6666666666666667,0.24999999999999997,0.5,0.2,0.1426052457571082,0,0.5,0.3333333333333333,0.6666666666666667,0,0,0,0.26785714285714285,1,0.5,0,0.3333333333333333,0,0,1,0
0,0.3571428571428571,0.5,0,0.035210491514216444,1,1,1,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.17857142857142855,0,0.5,0,0.6666666666666667,1,0,1,0
0.6666666666666667,0.3571428571428571,0.5,0,0.0369737712144589,0,0.75,1,0.6666666666666667,0,0.6666666666666667,1,0.33928571428571425,0,1,0,0.6666666666666667,0,0,1,0
0,0.3571428571428571,0.5,0,0.05559841304826979,1,0.75,1,0.3333333333333333,0,1,1,0.23214285714285715,1,0,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0.5,0,0.060337227242671376,1,0.5,1,0.3333333333333333,0,1,0,0.10714285714285715,1,0,0,0.6666666666666667,1,0,1,0
0,0.14285714285714285,0.5,0,0.034383954154727794,1,0.5,1,1,0,0.3333333333333333,0.6666666666666667,0.07142857142857145,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0.5,0,0.05130041877892881,0,0.25,1,0.3333333333333333,0,1,0.3333333333333333,0.0892857142857143,1,0,0,0.6666666666666667,1,0,1,0
0,0.3571428571428571,0.5,0.2,0.16910954375137754,0,1,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.35714285714285715,1,0,0,1,1,1,1,0
0,0.03571428571428571,0.25,0.6000000000000001,0.05080449636323563,0,1,1,0.3333333333333333,0,1,1,0.28571428571428575,1,1,0,0.6666666666666667,1,0,1,0
1,0.24999999999999997,0.5,0.5,0.09185585188450518,0,0.25,1,0.3333333333333333,0,1,0,0.07142857142857145,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.24999999999999997,0.5,0.30000000000000004,0.16056865770332818,0,0.5,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.0892857142857143,1,0.5,0,0.6666666666666667,1,0,1,0
0.3333333333333333,0.08928571428571427,0.25,0.1,0.26741238703989423,0,1,0.3333333333333333,0.3333333333333333,0,1,1,0.9821428571428572,0,1,0,1,0,1,1,0
1,0.24999999999999997,0.75,0.2,0.08441701564910735,0,0.75,1,0.3333333333333333,0,0,0,0.0535714285714286,1,0.5,0,0.6666666666666667,1,0,1,0
0.6666666666666667,0.10714285714285712,0.5,0,0.05311880096980384,0.25,1,0,0.3333333333333333,0,1,1,0.5178571428571428,1,1,0,0.3333333333333333,0,0,1,0
0,0.14285714285714285,0.5,0,0.02661450297553449,0,0.75,1,0.6666666666666667,0,0.3333333333333333,0,0.125,1,0.5,0,0.6666666666666667,1,0,1,0
1,0.08928571428571427,0.5,0.2,0.09389464403791052,0,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666667,0,1,0,0.3333333333333333,0.6666666666666667,1,0,1,0
0.3333333333333333,0.7857142857142857,0.5,0.30000000000000004,0.588770112409081,0.75,0.75,0,0.6666666666666667,0.5,0.3333333333333333,1,0.14285714285714285,0,0.5,0.3333333333333333,0.6666666666666667,1,1,1,0
0,0.5714285714285714,0.75,0.6000000000000001,0.36428256557196387,0,0.5,1,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.17857142857142855,0.5,0.5,0,0.6666666666666667,1,1,1,0
0,0.3571428571428571,0.5,0.30000000000000004,0.0915803394313423,0,0.25,1,0,0,0.6666666666666667,0.3333333333333333,0.23214285714285715,1,0.5,0,0.6666666666666667,1,0,1,0
0,0.3035714285714286,0.5,0.30000000000000004,0.08590478289618692,0,0.5,0.6666666666666667,0.3333333333333333,0,0.3333333333333333,0,0.10714285714285715,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,0
0,0.3571428571428571,0.75,0.30000000000000004,0.07620674454485343,0,0.25,1,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.17857142857142855,1,0,0,0.3333333333333333,1,1,1,0
0.3333333333333333,0.03571428571428571,0.75,0,0.051410623760193966,0,0,1,0.6666666666666667,0,1,0.3333333333333333,0.49999999999999994,1,0.5,0,1,1,1,1,0
0,0.14285714285714285,1,0,0.2516530747189773,0,1,0.6666666666666667,0.6666666666666667,0.5,1,0.3333333333333333,0.42857142857142855,1,0,0.3333333333333333,0.6666666666666667,1,1,1,0
0.3333333333333333,0.7857142857142857,0.5,0.30000000000000004,0.31270663433987217,0,0.5,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.0535714285714286,1,0.5,0,0.6666666666666667,1,0,1,0
